15.563399,15.29232,11.722448,11.864707,6.5165224,13.394702,20.525063
13.3750515,13.372356,13.493591,12.675931,12.952381,12.900532,12.98368
13.377083,13.378199,13.506833,12.652863,12.93568,12.892001,12.972165
14.357943,14.795715,12.03646,13.341314,9.6957,12.817509,16.975012
15.659239,15.463348,11.306698,11.951669,6.133485,13.474934,21.31585
15.65552,15.468372,11.291495,11.952436,6.1281114,13.469829,21.327278
